0.01,50,20,0.253333333333,0.246666666667,0.243333333333,0.234920634921,0.23,0.226666666667,0.216666666667,0.21,0.21,0.206666666667,0.206666666667,0.203333333333,0.203333333333,0.2,0.2,0.2,0.2,0.196666666667,0.196666666667,0.196666666667,0.19,0.19,0.19,0.186666666667,0.186666666667,0.186666666667,0.186666666667,0.186666666667,0.186666666667,0.183333333333,0.183333333333,0.18,0.18,0.18,0.18,0.18,0.176666666667,0.176666666667,0.176666666667,0.176666666667,0.176666666667,0.176666666667,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.17,0.17,0.17,0.17,0.17,0.17
0.01,50,50,0.258666666667,0.239215686275,0.233333333333,0.232,0.228,0.217333333333,0.210666666667,0.210666666667,0.205333333333,0.201333333333,0.201333333333,0.2,0.197333333333,0.196,0.196,0.196,0.192,0.190666666667,0.189333333333,0.188,0.188,0.185333333333,0.185333333333,0.185333333333,0.184,0.182666666667,0.181333333333,0.18,0.18,0.177333333333,0.177333333333,0.177333333333,0.177333333333,0.177333333333,0.177333333333,0.177333333333,0.176,0.176,0.176,0.176,0.174666666667,0.174666666667,0.174666666667,0.174666666667,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.172,0.170666666667,0.169934640523,0.169333333333,0.16862745098,0.168,0.168
0.01,50,100,0.250825082508,0.244,0.234666666667,0.228666666667,0.227722772277,0.221333333333,0.216666666667,0.208666666667,0.206666666667,0.206666666667,0.202666666667,0.199333333333,0.196666666667,0.196,0.194059405941,0.192666666667,0.192,0.191333333333,0.188,0.186666666667,0.186,0.185478547855,0.185333333333,0.185333333333,0.184,0.184,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.180666666667,0.178,0.177333333333,0.176666666667,0.176666666667,0.176,0.176,0.176,0.175333333333,0.173333333333,0.173333333333,0.173333333333,0.173333333333,0.172,0.171333333333,0.171333333333,0.17095709571,0.17095709571,0.170666666667,0.17,0.17,0.17,0.17,0.168666666667,0.168
0.01,50,250,0.2544,0.241866666667,0.233200531208,0.2328,0.231466666667,0.215608465608,0.211733333333,0.200266666667,0.199733333333,0.1992,0.198933333333,0.198666666667,0.198666666667,0.198666666667,0.197333333333,0.195466666667,0.193866666667,0.192266666667,0.1912,0.187466666667,0.186933333333,0.186933333333,0.184,0.1832,0.182666666667,0.1824,0.181866666667,0.181673306773,0.181333333333,0.1808,0.18,0.179733333333,0.1792,0.178835978836,0.1784,0.1776,0.175466666667,0.175466666667,0.1752,0.174133333333,0.171733333333,0.171466666667,0.1712,0.170783532537,0.169866666667,0.169721115538,0.1696,0.169333333333,0.1688,0.168266666667,0.168,0.168,0.167733333333,0.167466666667,0.1672
0.01,50,500,0.253784860558,0.241466666667,0.232,0.231866666667,0.229688535454,0.220451527224,0.2116,0.201466666667,0.2004,0.2,0.198669328011,0.1972,0.196007984032,0.195608782435,0.194666666667,0.193479707252,0.193213572854,0.190533333333,0.190133333333,0.189487691284,0.188533333333,0.1856,0.185066666667,0.184,0.183466666667,0.183399734396,0.182533333333,0.182302062542,0.1808,0.179906852961,0.1796,0.178133333333,0.178133333333,0.176666666667,0.17609561753,0.175697211155,0.1749833666,0.174850299401,0.174184963407,0.173733333333,0.173466666667,0.173386560213,0.173333333333,0.171733333333,0.171390552229,0.171333333333,0.1712,0.170725216234,0.170650730412,0.169793745842,0.169721115538,0.169333333333,0.169333333333,0.1688,0.168525896414
0.01,50,1000,0.254266666667,0.242024642025,0.233932135729,0.22997002997,0.229673985363,0.219066666667,0.213439787092,0.2034,0.201596806387,0.201533333333,0.200866666667,0.198934398934,0.198203592814,0.195204795205,0.194066666667,0.193220338983,0.19314019314,0.19248170326,0.191949434464,0.190076590077,0.189876789877,0.1874,0.183666666667,0.183566200931,0.183001328021,0.182701264138,0.182066666667,0.181818181818,0.180591558657,0.180552780553,0.179953379953,0.179686979687,0.1774,0.177178975383,0.177,0.176266666667,0.175166002656,0.174333333333,0.174051896208,0.172854291417,0.172787757818,0.1726,0.171828171828,0.1718,0.171066666667,0.170895770896,0.170666666667,0.170629370629,0.170533333333,0.17002997003,0.16963036963,0.169466666667,0.168196939454,0.167866666667,0.167499167499
0.01,50,1500,0.256095936043,0.23988452143,0.231868619618,0.231822222222,0.231448214682,0.219187208528,0.212197826569,0.202663115846,0.202131912059,0.201284606866,0.201065956029,0.199156679982,0.198445480791,0.194181656673,0.193693093493,0.19355984899,0.192991794189,0.192676431425,0.19121171771,0.190317566067,0.188334442227,0.186693280106,0.185441633378,0.185209860093,0.185121030424,0.18507661559,0.183688888889,0.182488888889,0.181034865645,0.180222222222,0.178977777778,0.177955555556,0.177437264046,0.177393617021,0.177112441783,0.17678650688,0.176311111111,0.174950033311,0.174088888889,0.172818121252,0.172703062583,0.172676868485,0.171922821025,0.171834109559,0.171168773564,0.17055296469,0.170055370986,0.169822222222,0.169353764157,0.169176104819,0.168752774079,0.168666666667,0.167666000444,0.16746560142,0.167443926271
0.01,50,2000,0.256043956044,0.238489687292,0.232335329341,0.232217224721,0.230869130869,0.217582417582,0.213133333333,0.200899550225,0.200499750125,0.200166333999,0.1995004995,0.199267765019,0.196701649175,0.194005994006,0.1936,0.192987703556,0.192603698151,0.192170581376,0.190566666667,0.189482443002,0.189282742553,0.186573379977,0.185873729802,0.185114885115,0.184623065402,0.183974679327,0.182242212227,0.1808,0.180662339824,0.18031968032,0.1799,0.179066666667,0.179029577933,0.17877578177,0.177400565818,0.177067731736,0.175391275391,0.174579376978,0.173339990015,0.17255489022,0.172355289421,0.172261072261,0.171495171495,0.171461871462,0.171428571429,0.171076718256,0.170681326004,0.170148259204,0.169727212242,0.169497169497,0.168566666667,0.168331668332,0.168082625354,0.167898767899,0.167315693127
0.01,100,20,0.253333333333,0.23,0.226666666667,0.22,0.206349206349,0.2,0.196666666667,0.196666666667,0.19,0.186666666667,0.186666666667,0.186666666667,0.183333333333,0.183333333333,0.18,0.176666666667,0.176666666667,0.176666666667,0.173333333333,0.17,0.17,0.166666666667,0.163333333333,0.163333333333,0.163333333333,0.16,0.16,0.16,0.15873015873,0.156666666667,0.156666666667,0.153333333333,0.153333333333,0.153333333333,0.153333333333,0.15,0.15,0.15,0.15,0.146666666667,0.146666666667,0.146666666667,0.146666666667,0.146666666667,0.146666666667,0.146031746032,0.143333333333,0.143333333333,0.143333333333,0.143333333333,0.143333333333,0.14,0.14,0.14,0.14
0.01,100,50,0.234666666667,0.233333333333,0.229333333333,0.224,0.198666666667,0.197333333333,0.190666666667,0.189333333333,0.185333333333,0.18,0.18,0.178666666667,0.176470588235,0.172,0.172,0.170666666667,0.170666666667,0.166666666667,0.166013071895,0.162666666667,0.162666666667,0.162091503268,0.161333333333,0.161333333333,0.16,0.158666666667,0.157333333333,0.157333333333,0.157333333333,0.156862745098,0.154666666667,0.152941176471,0.152,0.152,0.149333333333,0.149333333333,0.148,0.148,0.148,0.146666666667,0.146666666667,0.146666666667,0.146666666667,0.146666666667,0.145098039216,0.145098039216,0.144,0.144,0.144,0.144,0.144,0.143790849673,0.143790849673,0.142483660131,0.141333333333
